34.67	4.64	3.4	3.27
42.25	3.56	4.15	5.12
36.25	5.63	5.76	5.5
33.25	2.77	2.12	2.49
32.5	2.87	5.79	1.5
32.5	3.5	3.96	4.26
35.75	2.17	2.49	5.36
38.5	2.29	5.07	3.67
40	5.87	1.89	3.5
30	5.24	2.49	2.29
38.25	1.48	4.3	5.55
37	3.61	2.74	2.06
30.33	0.47	3.2	5.91
34	7.07	3.63	6.16
42.5	3.28	4.32	4.5
32.25	3.9	2.17	1.79
31.5	3.35	3.56	1.64
39	4.3	2.6	6.69
28.33	8.18	3.3	5.61
32	2.83	3.09	3.27
39.67	6.55	3.68	1.87
36.25	6.02	3.3	4.5
27.75	3.9	1.66	0.83
35	6.71	2.45	4.03
38.75	4.21	1.22	0.43
37.5	2.6	2.87	3.24
38.75	2.68	2.55	4.38
31.75	7.95	3.96	7.98
26.5	2.29	3.91	2.6
36	5.61	8.76	1.48
39.5	4.97	5.97	3.46
35.25	1.3	4.5	3
38.5	2.29	1.79	2.86
35.25	6.94	4.11	2.16
29.33	2.49	5.2	2.94
31	4.55	1.22	1.63
40	7	4.92	1.25
32.25	1.3	1.7	1
34.5	3.84	1.3	6.58
41	2.74	1.89	3.94
34.5	1.5	4.44	3.77
27.75	3.96	1.3	4.26
39.5	6.26	5.91	3.96
31.25	1.79	6.14	3.11
35	7.25	6.96	5.93
38.25	3.96	2.06	5.05
29.5	5.89	2.45	6.6
28.5	12.82	6.18	4.19
40	3.24	3.3	5.79
39.33	1.25	6.14	0.47
37.75	3.49	1.3	1.48
40.25	5.89	6.1	0.82
33	2.45	1.41	3.11
29.33	3.86	5.94	0.47
33.5	6.95	4.74	2.12
36.33	2.87	4.24	1.09
35.25	4.92	5.32	1.25
34.5	6.18	2.86	2.55
40.5	4.03	4.06	4.15
27	6.75	2.77	4.15
27.75	3.9	2.05	1.92
41	5.48	1.25	1.7
31.75	4.55	3.27	2.92
33.75	3.11	3.27	2.49
40.5	4.5	4.06	2.28
36	6.4	4.44	3.7
36.25	8.93	3	1.3
39.25	5.36	4.74	1.64
34.67	2.62	3.08	0.94
40.75	1.64	2.87	5.36
34	7.65	1	6.96
32	2.83	2.36	4.78
30.5	5.68	5.24	7.07
36	3.67	1.63	0.87
37.75	6.87	3	1.3
30.25	4.76	5.79	3.27
36.5	0.87	5.44	1.5
34.75	7.66	2.18	5.79
24.75	8.26	5.02	4.32
26.25	2.49	3.56	7.09
38.5	3.28	2.38	2.06
35.5	1.5	2.12	3.27
35.75	2.77	2.05	0
40	4.06	3.94	7.38
33	4.24	1	2.62
30.25	0.43	2.77	7.4
40	0.82	5.8	2.94
34.5	1.5	1.87	4.49
35.5	3.91	3.77	1.12
38.67	6.94	1.25	1.79
27.75	6.83	4.97	3.57
27.75	3.9	2.49	2.6
38.25	4.32	4.15	4.44
32.75	2.17	2.86	3.56
33.25	3.9	1.12	0
40.5	3.35	2.87	4.3
25.75	7.95	4.44	4.55
25.5	2.69	3.2	2.95
34.5	9.07	2.49	2.29
38.25	2.86	4.6	0.87
35	2.12	3.27	2.95
42.75	2.49	2.5	1.09
38.5	3.77	4.85	5.36
37.25	1.09	3.77	4.64
35	5.74	4.33	3.84
37.25	4.09	1.5	2.95
39.75	2.49	1.92	2.35
39.5	5.59	5.66	1.41
37	4.18	2.36	3
33.33	6.8	3.56	0
41.67	4.92	3.68	2.05
34.67	3.4	2.94	3.56
34.75	3.03	2.86	1
41.25	4.32	0.47	1.79
36	7.04	4.99	6.02
28.75	1.48	3.34	4.58
33	4.24	4.92	3.77
37.25	2.49	6.16	3.04
38.75	0.43	3.27	5.34
42.75	3.11	6.36	2.95
34.75	6.02	3.09	5.91
31.25	5.76	4.21	2.77
36.67	0.47	3.11	0
43	5.1	4.5	2.86
37.25	1.3	3.54	0.83
39.75	2.49	1.3	2.87
38.75	5.21	2	4.24
33.25	1.79	4.85	2.29
33.75	2.49	2.05	6.18
38.5	4.97	2	3.67
34.5	2.06	3.56	3.84
42.25	3.49	2.36	1.5
46	0	4.02	0
27.75	1.92	3.49	2
31.67	5.79	1.5	4.71
39.75	3.9	3.49	3.77
34.5	1.5	5.44	2.28
35.67	3.77	4.78	3.67
43	1	2.49	5.73
35.75	1.79	2.87	5.1
25.75	5.49	1.87	2.18
32.25	8.95	3.03	1.25
36.75	3.27	5.43	1.79
33.5	2.87	1.66	4.02
40.25	4.6	1.79	4.76
33.5	8.56	4.02	4.5
28.25	4.21	7.04	3.3
29.33	3.3	2.29	3.68
37.25	6.14	4	4.21
29	0.82	0.94	1
30	4.24	1.7	3.83
30	4.24	1.7	3.83
31.67	7.26	4.5	2.67
31.67	7.26	4.5	2.67
36.25	7.79	5.32	3.27
37.25	6.83	2.87	4.6
31.5	4.39	2.55	1.64
32	6.36	6.6	1.41
40.25	6.87	2.92	4.3
35.25	1.3	1.48	3.27
39.75	4.15	2.05	2.16
43	5.87	3.61	3.2
40.25	2.05	2.17	1.58
40	1.41	5.4	0.94
41	1.41	2	4.72
34.5	7.5	4.78	3
34	1.41	1	3.08
35	5.87	4.12	1.09
39	5.61	2.38	1.5
35.5	3.04	2.28	2.87
36.25	2.68	0.83	3.2
39.75	4.32	3.56	3.96
28.75	4.71	4.19	1.7
28	7.07	3.11	0.47
43	2.35	2.55	5.8
31	3.74	3.74	3.67
37.75	2.68	4.39	3.67
40	6.16	1.41	5.4
32.75	8.93	1.66	3.27
29.5	0.5	2.87	4.03
40.75	3.7	1.25	1.41
34.75	1.79	8.04	0.94
39.5	1.5	4.03	4.19
32.67	4.5	2.18	2.83
36.2	3.71	5.5	6.11
27.75	2.49	0.94	2.95
40.67	4.11	4.3	6.18
36	2.45	5	4.18
34.67	3.4	1.7	3.35
36.25	3.9	1.79	4.82
38.75	5.85	2.29	1.7
29	5.66	2.16	1.22
23	6.6	1.5	3.96
38.5	4.33	7.79	3.35
36.75	2.28	7.18	2.86
39	3.54	3.16	1.22
34.5	7.02	2.59	2.12
28.5	4.5	2.74	1.09
31	3.81	5.67	3.74
39.5	3.04	4.33	2.12
31.5	2.69	3.74	1.3
34.75	3.42	1.22	4.95
39.5	6.87	4.08	1.25
33.33	2.05	2.86	0.47
27.25	2.49	3.27	2.86
36.25	5.63	4.71	3.49
36.5	0.87	0	2.36
36.33	2.87	3.74	4.44
42	2.45	4.12	5.54
33.75	3.11	3.81	3
25.75	6.5	3.16	1.48
36.5	5.68	5.4	5.63
38.25	4.82	2.49	4.09
29.5	2.87	2.95	2.05
39.75	6.3	3.56	4.32
32	9.57	3.27	2.29
26.25	5.4	4.92	0.71
38.75	1.92	2.45	3.56
32	10.2	3.35	1.7
37	1.22	2.17	5.32
37.33	3.09	1.25	3.9
39.25	6.42	2.86	5.72
35.25	2.49	1.22	2.05
32.25	2.95	2.49	2.38
40.75	3.49	2.74	4.18
32.75	4.09	2.18	3.57
32.33	4.11	2.16	3.09
41.25	6.83	1.7	4.5
31.67	0.94	2.17	2.45
26	1.63	8.04	4.3
30	10.61	1.87	3.27
34.33	1.89	7.76	1.22
32	3.32	4.32	1.25
42.5	2.29	5.91	6.6
28.5	6.69	2.95	2.28
28.75	6.61	1.3	0.47
39	3	6.2	1.5
34.5	1.5	2.69	2.24
36.5	3.57	2.94	4.44
39.5	6.54	5.07	3.77
24.75	9.09	2.05	1.41
32	3.74	7.62	5.1
36.67	5.73	4.5	4.21
38.33	1.7	0.5	1.41
32.75	2.17	2.69	4.92
41.25	3.34	2.5	1.09
32.75	8.58	2.28	2.17
25.25	3.27	4.5	2.18
36.75	8.44	1.3	1.48
38.75	3.7	1.3	3.11
35.75	1.79	4.3	3.63
38.25	6.06	4.49	5.97
34.5	4.5	1.22	3.03
24.25	4.21	4.55	6.94
32.5	5.12	3.61	3.91
38	0.82	1.79	1.3
31	3.74	4.5	2.62
41	2.45	1.3	3.27
29	8.75	4.3	2.24
27.33	3.09	0.47	1.22
35.5	6.54	2.55	2.59
39.75	4.92	0.43	1.92
36.67	0.94	2.87	1.41
41	2.92	3.5	3.74
34.75	7.66	5.72	3.67
27.75	2.59	5.15	6.04
39.75	4.32	6.24	1.25
38.5	5.68	2.94	2.62
36.5	3.2	1.3	1.09
32	9.72	1.3	2.18
38	5.72	1.48	6.24
22.33	3.09	0.94	6.12
25.5	8.73	4.44	2.29
37.75	6.14	5.79	4.11
37.25	1.64	2.77	2.95
41.75	2.17	2.59	5.12
36	7.38	1.73	3.42
28	3.61	1.58	1.66
34	7.25	5.68	3.57
37.25	5.93	6.18	0
35.5	2.69	0.83	2.45
39.5	4.5	3.74	5.61
30.67	12.68	4	3
27	3	3.27	1.8
36	2.12	2.29	2.86
43	4.53	2.49	1.58
33.25	1.79	0.83	5.54
34.67	8.34	4.5	4.15
40.67	4.03	2.45	4.38
32.25	4.82	4.6	5.36
30.75	5.36	2.95	4.15
42.75	3.9	2.24	5.4
37.75	1.3	1.58	3.56
37.25	2.68	6.87	4.53
35.25	8.32	1.79	4.06
28.5	2.06	4.44	1.48
23.25	4.92	3.3	3.3
38.75	4.76	4.5	1.41
33	2.12	4.44	1.87
36	2.45	0.82	0.47
39	6.4	2.5	4.64
32.67	0.47	3.35	2.36
27.25	1.09	3.34	2.17
36.67	5.91	6.34	4.15
35	1.41	4.99	3.09
34	3.67	4.66	1.87
41.5	2.06	1.7	4.5
32.5	0.5	3.28	0.43
30	2.12	4.32	5.02
34.5	7.92	4.03	3.39
37	5.34	3.57	2.74
34.25	1.79	1.5	2.69
39.5	4.5	2.87	5.31
32.75	8.26	0.47	8.83
28	2.83	2.5	5.35
32.5	4.15	4.02	4.82
38.75	5.07	4.33	3.57
35.5	5.5	3.77	4.64
41.25	6.76	1.63	0.82
37.25	4.6	4.82	1.5
25.67	8.34	3.03	1.7
36.5	5.68	2.59	2.77
41.67	3.68	3.74	5.72
32	6.82	3.49	1.87
37.75	1.3	3.03	3.54
38.5	8.26	2.28	3.7
32.25	8.32	4.44	0.83
31.5	5.59	4.03	2.12
41.75	4.26	5.54	2.95
38.25	3.9	4.3	0.5
34.5	2.69	1.92	2.86
40	7.58	0.47	2.62
24	7.04	2.86	3.74
30.5	2.29	3.39	1.79
39	4.3	1.3	2.74
36	2.45	2.92	5.1
30	4.55	6.1	3.09
46.25	1.09	2.5	4.9
30.75	5.26	1.79	4.06
39	1.41	0.83	2.86
42.5	2.87	3.67	2.59
35.5	3.04	3.2	0.87
35	1.41	4.24	3.11
39.5	2.5	3.77	5.24
29.25	1.92	3.57	1.3
30.75	3.9	2.87	3.54
39.25	2.95	2.28	2.59
31.5	2.6	2.16	2.05
34.25	2.95	3.91	3.34
38	3.61	3.09	5.44
31.33	1.25	2.29	3.4
23	1	2.16	3.56
38	8.03	1.92	1.92
36.5	0.5	2.24	2.06
31.67	1.25	2.05	5.89
37	1.58	3.28	1.22
32.75	6.61	1.66	3.35
29	1.22	2.06	6.73
36.5	6.8	1.12	5.12
37.25	5.36	3.35	2.35
34.25	2.77	5.44	0
40.25	3.42	3.03	4.53
32.25	10.03	1.7	1.7
29.25	2.49	3.64	0.83
33.25	7.95	3.35	1.5
39.5	5.41	2.74	2.6
32.33	0.47	3.08	0.94
36.5	2.5	2.24	2.17
38	7.87	2.45	5.22
32	2.28	1.47	4.39
31.5	6.18	3.3	4.44
46	2.83	4.97	0
36	3.08	3	3.9
39	2.12	2.96	2.16
36.75	4.92	2.55	3.08
34.5	4.5	5.49	5.21
29	2.45	5.41	3.96
35	6.82	2.95	3.7
37	1.22	6.02	5.02
37.25	1.3	3.67	4
40.75	7.01	4.5	3.24
30	3	1.41	2.17
27	4.95	3.08	1.48
38	4.06	2.35	3.34
36.5	2.29	4	1.7
39.5	2.18	3.35	2.45
45	2.45	3.27	3.68
34.33	3.09	4.97	1.92
27.25	4.76	3.7	3.68
41.67	4.92	1.25	6.84
38.25	5.76	3.9	3.68
36.5	2.87	2.06	4.55
36	6.48	0	5.89
32	9.25	4.06	4.6
30.25	2.68	3.35	5.72
30	5.34	4.69	3.46
38.75	2.68	5.76	2.87
36.25	0.43	1	1.22
38.25	2.49	5.4	4.64
36.75	6.83	1.89	4.55
32	2.74	3.49	2.28
37.25	5.36	5.61	2.69
37.75	4.92	1.25	4.19
32.25	4.44	4.64	1.25
40.75	4.26	4.6	2.49
35.75	5.76	2.64	3.77
26.5	3.77	3.56	1.63
28.5	4.5	2	2
38	1.73	2.05	1.41
37.25	2.68	1.5	2.05
43.67	3.4	0.82	3.4
30.75	3.34	3	4.26
26.5	1.5	2.74	0.83
31.67	6.6	2.05	7.79
36.75	0.83	8.08	1.7
35	3.56	4.08	3.63
39.5	2.29	1.92	4.53
36.75	6.18	1.7	5.31
24.75	7.29	2.69	4.6
24.75	5.36	1.22	1.5
31.75	4.09	3.11	4.9
28.5	2.6	2.5	6.76
40.5	6.87	0.94	6.24
41.67	4.5	2.05	2
37.75	4.71	2.45	2.95
43	1.41	0.94	0.94
37.5	2.6	3.96	4.02
35.67	1.89	1.63	1.79
36.5	5.68	3.24	3.39
37.75	8.23	2.86	5.45
31	6.08	3.39	2.96
30.5	7.12	2.69	2.74
43	3.67	2.45	3.9
38.25	1.3	3.4	1.3
26.75	8.5	3.27	4.61
43	2.83	2	2.06
32	4.18	2.17	0.83
28	7.35	8.56	5.4
34.5	9.71	4.66	3.64
37.75	2.49	2.94	4.92
35.5	4.77	2.24	9.39
43.25	4.21	5.79	8.44
26.75	5.17	0.47	2.94
34.75	3.03	3.49	3.91
39.75	3.19	2.12	1.8
34.5	2.69	4.9	2.45
35	5.66	2.28	4.24
36.67	4.99	2.87	4.26
30.75	4.92	3.54	4.19
27.25	2.49	3.35	4.32
35.25	5.67	3.67	4.03
34.8	3.76	6.69	2.87
34	4.24	2.94	3.67
39.5	3.35	1.09	3.7
36	4.24	2.86	3.27
27	3.54	4.5	2.69
36.75	4.44	1.48	3.7
33.75	2.49	2.49	3.9
33.5	4.27	1.12	3.57
37.75	6.18	0	3.56
25.75	8.55	0.82	7.5
23.33	5.73	2.36	0.47
36.67	5.73	2.49	1.12
36.75	1.3	1.79	3.03
35.75	3.9	9.2	4.26
40.5	3.35	1.12	2.86
32.67	0.47	2.05	3.34
26	5.79	1.09	1.48
40.5	3.35	2.87	5.91
35.5	1.5	4.19	1.5
36.25	3.9	2.5	1.79
36	6.75	1.25	3.63
30	5.89	3.9	6.13
27.75	7.76	1.87	2.87
42.25	2.17	3.96	3.27
37	2.83	5.44	2.83
38.5	4.5	4.55	0.43
41.5	4.15	2.5	4.55
33	2.92	3.27	3.84
30.5	2.29	5.1	2.49
37.5	4.03	2.74	3.35
36.75	1.3	2.92	6.42
38.25	2.49	0.87	3.24
40.25	3.27	6.06	3.91
31.5	8.08	6.02	6.87
20.75	3.9	3.16	4.32
36	3.67	1.41	1.41
36.67	0.94	4.6	1
40	1.87	1.79	4.85
35	12.08	6.94	4.09
34.5	1.5	1.22	4.15
27	6.48	3.86	5.26
42.75	4.32	5.83	6.02
35	2.35	5.05	2.77
32.75	7.66	3.11	3.35
37.75	8.84	2.29	4.71
28.75	4.97	2.45	3.4
29.33	6.24	3.04	2.62
39	2.45	3.24	2.49
35.5	3.04	2.74	3.24
36.75	1.3	2.49	3.39
36.5	8.62	3.42	3.09
27.67	2.62	1.63	4.95
26	6.36	1.64	3.5
33.75	7.76	2.6	6.58
34.5	2.06	3.04	6.44
35.5	2.6	1.48	2.83
33.25	7.43	3.9	6.18
28	5.34	2.77	2.94
31	6.12	4.32	3.35
31.75	4.92	3.86	1.7
35	1.73	4.08	1.89
39.5	4.5	4.21	2.94
34.5	6.18	2.45	2.29
25.25	5.36	1.5	4.92
34.5	12.09	3.67	1.48
35	2.83	3	1.63
34.4	4.41	4.5	4.13
42.33	2.87	1.89	3.09
28	1.41	3.83	2.36
28.25	1.79	1.09	0.83
32.67	2.87	5.12	2.83
33.75	4.66	2.86	1.09
34	3	0.43	2.69
38.33	4.92	5.79	4.02
36.75	3.96	5.61	3.77
36.75	3.96	5.61	3.77
35.33	5.19	4.68	3.8
35.33	5.19	4.68	3.8
34	3.67	2.29	6.61
34.5	5.72	1.79	3.7
29.33	3.86	1.3	6.04
27.5	6.98	4.5	3.56
40.25	3.49	3.57	3.81
35	1.73	1.7	5.79
36.75	2.49	2.59	2.96
36.33	6.94	2.77	1.5
29.2	4.79	4.15	2.94
32.67	6.02	1.87	3.56
31	7.45	2.06	2.77
30.75	1.92	3.94	2.06
37.25	1.3	2.05	4.44
38	7.58	4.42	1.25
29	3.56	5.66	3.27
34.25	6.5	3.96	5.12
43.67	4.19	6.55	1.5
27.25	5.07	0.83	4.74
30.25	6.38	1.5	5.02
34.25	4.09	3.64	5.07
28.75	2.17	3.74	2.94
35.75	9.65	3.35	4.44
36.25	5.36	6.87	5.12
36	3	2.17	3.3
38.25	4.44	4.33	4.06
31	3.54	4.15	2.45
30.75	4.49	3.34	1.09
39.5	5.22	3	4.5
26.75	2.17	5.07	5.1
30.75	2.49	2.05	1.41
35.5	4.33	0	2.05
27.25	2.17	3.84	1.48
32.67	4.5	3.49	7.85
46.5	0.5	0.5	0.94
46.5	0.5	0	0.43
46.5	0.5	0	0.5
46.5	0.5	0.43	0.5
46.5	0.5	0.43	0.43
46.5	0.5	0.5	1
46.5	0.5	0.43	0.71
46.67	0.47	0.43	0.47
46.5	0.5	0	0.5
46.5	0.5	0	1.25
46.5	0.5	0	0.82
46.5	0.5	0.43	0
46.67	0.47	0	0.47
46	0.63	0.43	0.75
46.67	0.47	0	0.47
46.5	0.5	0.5	0.5
46.33	0.47	0	0.5
46.5	0.5	0	0.43
46.25	0.43	0	0.83
46	0	0	0.43
46.5	0.5	0	0.47
46.5	0.5	0.83	0.5
46.5	0.5	0.83	1.5
46.5	0.5	0	1.41
46.5	0.5	0	1.48
46.67	0.47	0.82	0.83
46.25	0.83	1.25	1.41
46.25	0.83	0.43	1.3
46	0.82	0.43	0.94
46.5	0.5	0.71	0.71
46.4	0.49	1.87	1.36
46.75	0.43	0.43	2.05
47	0	0	0
46.75	0.43	0.83	1.5
46.5	0.5	1.58	1.12
46.75	0.43	1	1.41
46.33	0.47	0	0.71
46.5	0.5	1.22	0.71
47	0	1.41	1.3
47.25	0.43	0.47	1.09
47	0	0.47	2.49
47.25	0.43	0.43	3.34
47	0.71	1.22	2.96
46.75	0.43	1.87	1.22
46.5	0.5	0.82	0.82
46.5	0.5	0.49	0.8
46.5	0.5	0.82	0.47
47	0	0.43	1.64
46.75	0.43	1.12	1.3
46.67	0.47	0.43	3.4
45.5	0.5	2.49	0.71
45	0	2.5	1.22
45	0	2.5	1.09
45	0	1.66	0.87
46.5	0.5	1.48	1.3
47.25	0.43	0.87	0.83
47.5	0.5	1.09	2.55
47.5	0.5	2.45	3.67
47.5	0.5	2.5	0.83
46.5	0.5	3.54	1.3
46	1	3.64	2.17
45.5	0.5	1.25	1.09
45.5	0.5	1	0.71
45.5	0.5	0.43	1.22
46	0	1.25	1.22
46.5	0.5	1.25	1.25
46.5	0.5	1.3	0.83
46.5	0.5	2.16	0.83
46	0.71	0.43	0.87
46	0.82	0.87	0.47
45.5	0.5	0	0.43
46	0.82	0	0.5
46.5	0.5	3.96	1.22
46.75	0.43	2.6	0.71
46.5	0.5	2.18	0.43
45.75	0.83	2.06	1.09
45.25	0.43	0.43	0.43
45	0	0.71	0.5
45	0	1.3	1.3
45.25	0.43	3.3	1.09
46.25	0.43	0	0.43
46.25	0.83	0	2.55
45.5	0.5	0.82	0.87
45	0	0.47	0.82
45	0	0.47	0.47
45	0	0.8	0.5
45	0	0.43	0.43
45.33	0.47	0.82	0.5
45.75	0.83	0	0.83
45.75	0.83	0.43	0.71
45	0	0	0.83
45.5	0.5	3.84	1
47	0.71	1.3	0.87
46.75	0.83	0	1.41
46	0.71	1.7	0.43
45.5	0.5	0	0.94
46.25	0.43	0	0.43
46.67	0.47	1	1
46.5	0.5	0.5	0.43
45.67	0.94	1.89	0.43
45.33	0.47	0	1
45	0	2.96	1.5
45.75	0.43	3.4	0.71
46.5	0.5	0.82	0.83
46.5	0.5	0.87	0.87
45.75	0.83	0	0.83
45	0	1	0.83
45	0	0.5	0
45	0	0	0.5
45	0	0.47	1.25
45.75	0.43	0.5	0.87
46.75	0.43	2.5	0
47	0	0.71	1.48
47	0	1	0.83
46.67	0.47	4.11	1.41
46.5	0.5	0.5	0.83
45.25	0.43	0.43	0.87
45	0	0	1.48
45.5	0.5	2.17	0.43
45.75	0.43	5.79	0.5
47.25	0.43	1.25	0.83
47.5	0.5	1.09	0.71
46	0.71	0.82	1.3
45.75	0.43	0.71	1.41
46.5	0.5	1.7	0.5
46.75	0.43	0	1.25
46.5	0.5	2	0.43
46.5	0.5	0	0
45.33	0.47	0	1.25
45	0	2.05	1.3
45	0	1.63	0.43
45	0	0.5	1.5
46.5	0.5	3.74	1
47	0	0.71	2.12
47	0.71	2.5	1.48
46.25	0.83	0.43	1.22
45.25	0.43	0.43	1.66
45	0	0.5	1.87
45.5	0.5	0.5	1.3
46.5	0.5	0.47	1.25
47.5	0.5	1.41	1.25
47.67	0.47	0.83	0.47
47.5	0.5	1.22	2.45
47.33	0.47	1.63	2.28
47.2	0.75	2.06	0.5
45.67	0.47	0.47	0.83
45.5	0.5	0	1.22
45.67	0.47	1.3	1.73
46.75	0.43	1.79	1.5
47.25	0.43	2.24	0.71
47.5	0.5	0.82	1.79
47.5	0.5	0.43	1.09
47.25	0.43	0.47	0.47
47.5	0.5	2.5	0.47
46.5	1.12	0	0.71
45.33	0.47	0.94	0.82
45	0	0	1.48
46.5	0.5	1.79	1.66
47.25	0.43	1.3	1.12
47.5	0.5	1.09	0.43
47.5	0.5	0.5	0.87
47.5	0.5	3.27	1.79
47.5	0.5	1.66	1.22
46.75	0.43	0.71	0.87
46.5	0.5	0.43	0.43
46.75	0.43	0.71	0.87
47.5	0.5	2.55	1.3
47.75	0.43	2.69	1.3
48	0	0.43	1.3
48	0	0.5	0.43
47.5	0.5	1.41	2.12
46.5	0.5	1.5	1.25
45.25	0.43	0.5	0.87
45	0	0.43	0.87
45.5	0.5	0	0.83
46.5	0.5	1.3	1.09
47.75	0.43	1.48	0.83
48	0	0.71	1.09
48	0	0.5	0.83
47.67	0.47	0.83	0.47
46.75	0.43	2.49	0.5
47.33	0.47	2.49	0.83
47	0	1.12	0.43
46.5	0.5	0.87	0.43
46.5	0.5	0.94	0.43
46.33	0.47	0.5	0
46.5	0.5	0	0
46.75	0.43	0.47	0.47
46.5	0.5	0.43	0.83
47	0	0	0.43
47.67	0.47	0	0.47
47.25	0.43	0.47	0.71
46.5	0.5	0.47	0.83
46	0	0.47	0.5
46.5	0.5	1.22	0.43
46.33	0.47	1.25	0.43
47.5	0.5	1.22	0.71
48	0	1.3	2.28
48	0	0.43	1.64
47.75	0.43	1.22	0
46.75	1.09	1.58	1.22
45.5	0.5	2.87	1.09
45.5	0.5	1.09	0.83
45.25	0.43	0	0.82
45.33	0.47	1.92	0.47
45.33	0.47	1.5	0
46	0.71	1.63	1.22
47.5	0.5	0.47	1.22
46.33	0.47	0.94	0.83
45.25	0.43	0.43	0
45	0	0	0.83
44.5	0.5	1.09	2.59
44.75	0.43	1.22	0.43
44.75	0.43	0	0.83
44.25	0.83	0.94	0.47
43.5	0.5	1.12	1.3
43.67	0.47	0	0.94
43.75	0.83	0.5	0.83
45	0	0	0.43
45	0	0.47	0.83
45	0	0.43	0.83
45	0	2.36	0.43
45.25	0.43	0	0.83
45	0	1.7	0.87
45	0	1.89	1.09
45	0	0.43	0.5
45	0	0.71	0.83
45.75	0.43	0.87	1.22
46.25	0.43	1.5	0.47
46.25	0.43	0.4	0.8
46	0.71	0.94	0.94
45.67	0.47	0.94	0.94
45.75	0.43	1.5	1
45	0	0.82	1.41
45	0	1.3	0.47
44	0.82	0.5	1.66
43.25	0.83	5.54	1.7
41.75	1.79	3.03	5.02
38.5	0.5	1	1
40.5	1.12	1.09	3.27
44.25	0.83	1.48	1.92
45	0	1.87	3.56
45	0	2.17	1.12
42.75	3.9	2.16	0.82
45	0	0.5	1.7
45	0	2.49	0.43
45.75	0.83	0.47	1.8
46.67	0.47	1.73	1
47.5	0.5	0.47	2.62
47.33	0.47	0	0.87
47.2	0.4	0.71	0.43
47	0	0.47	0.94
46.75	0.43	0.87	1.09
46	0.71	0.5	0.47
45.25	0.43	0.82	1.12
45.25	0.43	0.5	0.82
45.5	0.5	1.5	1.7
45	0	1.25	1.5
45	0	1.7	0.94
45	0	0	1.3
45.2	0.4	2.87	0.4
45.33	0.47	1.5	0
45	0	0.5	1.25
45.25	0.43	1	2.55
45	0	1.41	1.5
45.5	0.5	1.09	0.47
45.33	0.47	1	0
45.5	0.5	1.3	0
45.5	0.5	1.7	0
45.25	0.43	1.5	0
45.25	0.43	1.25	0
45.67	0.47	1.25	0
45	0	1	0
45	0	1.25	0
45.25	0.43	1.3	0
45.25	0.43	0.47	0
45.25	0.43	0.47	0
45	0	1.09	0
45	0	0	0
45	0	0	0
45.25	0.43	0.71	0
45.25	0.43	0.47	0
45.25	0.43	0	0
45.67	0.47	1.48	0
45.5	0.5	0	0.5
45.33	0.47	1	1.25
45.5	0.5	0.5	1.63
45.75	0.43	1.12	2.92
45.5	0.5	1.25	2.96
45.75	0.83	0.5	1.22
45.5	0.5	0.5	0.47
45.25	0.43	0	2.38
45	0	0	0
44.5	0.87	4.32	1.12
41.75	1.79	1.5	3.77
37.67	1.25	2.6	1.89
40	1	3.3	1.25
39.5	1.5	2	1.79
33.75	3.27	2.12	2.83
33.33	1.25	1.25	1.48
38	1.41	2.87	1.3
40.75	0.83	1.12	0.71
40.25	0.43	1.87	2.94
41	0.71	0.43	0.83
40	1	0.43	0.87
39.75	0.83	0	0.5
39	0	0	0.71
39.25	0.43	0	1.12
39.67	0.47	0.94	1
39.4	0.49	0.71	0.98
40	1	0.43	1.41
40.33	0.94	0.43	0
39.75	0.83	0.43	0.43
40	0.82	0.47	0.43
41	1	0.83	0
40.75	0.83	0.83	0
41	1	0.5	0.87
41.5	0.5	0.43	0.43
41.5	0.5	0	0.43
41.5	0.5	0	1.22
41.5	0.5	0	0.43
41.5	0.5	0	0.5
41.5	0.5	0	1
41.5	0.5	0.5	1.09
41.5	0.5	0.43	0.71
41.5	0.5	0	0.71
41.25	0.83	0	0.82
41.5	0.5	0	0
42	0	0	0.47
41.5	0.5	0.43	0.83
42	0	0	0.94
42	0	0	0.71
42	0	0	1.3
42	0	0	0.43
42	0	0	0.43
42	0	0	0.71
42	0	0	0.47
42	0	0	0
42	0	0.43	0.43
42	0	0	1.12
42	0	0.71	0.47
42	0	0.5	1.12
42	0	0.43	0.71
42	0	0.43	1.3
42	0	0.83	1.22
42	0	0.83	1.09
42	0	0.43	1.09
42	0	0.47	0.47
42	0	1.09	0.82
42	0	0.5	0.82
42	0	0.83	0.82
42	0	0	0.5
42	0	0.43	0.94
41.67	0.47	0.47	0
42	0	0.43	0.47
42	0	0.47	0.83
42.33	0.47	0	0.43
42	0	0	1.48
42	0	0	1.3
42	0	0.71	0.5
42	0	0.47	0
42	0	0	0
42	0	0	0.87
42.5	0.5	0.43	1.48
44.67	0.47	0	0.94
45	0	0.82	1.3
44	0.82	0.47	1.22
43.25	0.83	0.43	0.83
42.5	0.5	0.5	0.43
42.5	0.5	0.94	0.47
42.5	0.5	0.47	1.41
42.5	0.5	0.5	1.3
42.5	0.5	0.47	0
42.67	0.47	0.5	0.82
42.67	0.47	0.43	1.41
43	0.82	0.82	1
42.75	0.83	0.83	1.22
42.5	0.5	0.5	0.71
42.5	0.5	0	0.47
42.5	0.5	0.43	1.09
42.75	0.83	0.43	0.5
42.5	0.5	0	0.43
42.25	0.43	0	0.47
42.5	0.5	0	0.5
42	0	0	1
42.25	0.43	0	0.43
